woman,district,use,use4,lc,age,urban,educ,hindu,d_lit,d_pray,cons
230.0000,4.000000,1.000000,2.000000,3.000000,-4.00000,0.000000,4.000000,0.000000,0.100000,0.380000,1.000000
231.0000,4.000000,0.000000,4.000000,3.000000,-2.00000,0.000000,1.000000,0.000000,0.100000,0.380000,1.000000
232.0000,4.000000,0.000000,4.000000,2.000000,-0.00000,0.000000,1.000000,0.000000,0.100000,0.380000,1.000000
233.0000,4.000000,1.000000,2.000000,1.000000,0.999999,0.000000,1.000000,0.000000,0.100000,0.380000,1.000000
234.0000,4.000000,0.000000,4.000000,3.000000,18.00000,0.000000,1.000000,0.000000,0.100000,0.380000,1.000000
235.0000,4.000000,0.000000,4.000000,3.000000,1.999999,0.000000,2.000000,0.000000,0.100000,0.380000,1.000000
236.0000,4.000000,0.000000,4.000000,3.000000,12.99999,0.000000,1.000000,0.000000,0.100000,0.380000,1.000000
237.0000,4.000000,0.000000,4.000000,3.000000,15.99999,0.000000,1.000000,0.000000,0.100000,0.380000,1.000000
238.0000,4.000000,1.000000,1.000000,3.000000,-1.00000,0.000000,1.000000,0.000000,0.100000,0.380000,1.000000
239.0000,4.000000,1.000000,2.000000,3.000000,7.999999,0.000000,1.000000,0.000000,0.100000,0.380000,1.000000
240.0000,4.000000,1.000000,1.000000,3.000000,1.999999,0.000000,2.000000,0.000000,0.100000,0.380000,1.000000
241.0000,4.000000,0.000000,4.000000,0.000000,-11.0000,0.000000,1.000000,0.000000,0.100000,0.380000,1.000000
242.0000,4.000000,0.000000,4.000000,0.000000,-14.0000,0.000000,2.000000,0.000000,0.100000,0.380000,1.000000
243.0000,4.000000,0.000000,4.000000,2.000000,-2.00000,0.000000,1.000000,0.000000,0.100000,0.380000,1.000000
244.0000,4.000000,1.000000,1.000000,3.000000,8.999999,0.000000,1.000000,0.000000,0.100000,0.380000,1.000000
245.0000,4.000000,0.000000,4.000000,2.000000,-10.0000,0.000000,3.000000,0.000000,0.100000,0.380000,1.000000
246.0000,4.000000,0.000000,4.000000,1.000000,-12.0000,0.000000,3.000000,0.000000,0.100000,0.380000,1.000000
247.0000,4.000000,0.000000,4.000000,2.000000,-10.0000,0.000000,2.000000,0.000000,0.100000,0.380000,1.000000
248.0000,4.000000,0.000000,4.000000,3.000000,12.99999,0.000000,1.000000,0.000000,0.100000,0.380000,1.000000
249.0000,4.000000,0.000000,4.000000,0.000000,-8.00000,0.000000,1.000000,0.000000,0.100000,0.380000,1.000000
250.0000,5.000000,0.000000,4.000000,0.000000,-8.00000,1.000000,2.000000,0.000000,0.190000,0.670000,1.000000
251.0000,5.000000,0.000000,4.000000,3.000000,3.999999,1.000000,1.000000,0.000000,0.190000,0.670000,1.000000
252.0000,5.000000,0.000000,4.000000,2.000000,-6.00000,1.000000,2.000000,0.000000,0.190000,0.670000,1.000000
253.0000,5.000000,0.000000,4.000000,0.000000,-14.0000,1.000000,1.000000,0.000000,0.190000,0.670000,1.000000
254.0000,5.000000,1.000000,2.000000,3.000000,1.999999,1.000000,4.000000,0.000000,0.190000,0.670000,1.000000
255.0000,5.000000,0.000000,4.000000,3.000000,1.999999,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
256.0000,5.000000,1.000000,2.000000,2.000000,-3.00000,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
257.0000,5.000000,0.000000,4.000000,1.000000,-5.00000,0.000000,3.000000,1.000000,0.190000,0.670000,1.000000
258.0000,5.000000,0.000000,4.000000,3.000000,2.999999,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
259.0000,5.000000,0.000000,4.000000,0.000000,-14.0000,0.000000,3.000000,0.000000,0.190000,0.670000,1.000000
260.0000,5.000000,1.000000,3.000000,2.000000,-5.00000,0.000000,3.000000,0.000000,0.190000,0.670000,1.000000
261.0000,5.000000,1.000000,2.000000,3.000000,2.999999,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
262.0000,5.000000,0.000000,4.000000,0.000000,-12.0000,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
263.0000,5.000000,0.000000,4.000000,3.000000,2.999999,0.000000,2.000000,0.000000,0.190000,0.670000,1.000000
264.0000,5.000000,1.000000,2.000000,0.000000,-12.0000,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
265.0000,5.000000,1.000000,2.000000,1.000000,-7.00000,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
266.0000,5.000000,1.000000,2.000000,1.000000,0.999999,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
267.0000,5.000000,0.000000,4.000000,3.000000,12.99999,0.000000,4.000000,0.000000,0.190000,0.670000,1.000000
268.0000,5.000000,1.000000,3.000000,0.000000,-12.0000,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
269.0000,5.000000,0.000000,4.000000,0.000000,-11.0000,0.000000,4.000000,0.000000,0.190000,0.670000,1.000000
270.0000,5.000000,0.000000,4.000000,3.000000,-5.00000,0.000000,4.000000,0.000000,0.190000,0.670000,1.000000
271.0000,5.000000,1.000000,2.000000,3.000000,11.99999,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
272.0000,5.000000,0.000000,4.000000,0.000000,-11.0000,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
273.0000,5.000000,0.000000,4.000000,3.000000,15.99999,0.000000,2.000000,0.000000,0.190000,0.670000,1.000000
274.0000,5.000000,0.000000,4.000000,0.000000,-4.00000,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
275.0000,5.000000,1.000000,3.000000,1.000000,-5.00000,0.000000,2.000000,0.000000,0.190000,0.670000,1.000000
276.0000,5.000000,0.000000,4.000000,3.000000,-3.00000,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
277.0000,5.000000,0.000000,4.000000,3.000000,15.99999,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
278.0000,5.000000,1.000000,2.000000,3.000000,6.999999,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
279.0000,5.000000,0.000000,4.000000,0.000000,-11.0000,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
280.0000,5.000000,0.000000,4.000000,3.000000,-0.00000,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
281.0000,5.000000,1.000000,1.000000,3.000000,5.999999,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
282.0000,5.000000,0.000000,4.000000,3.000000,1.999999,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
283.0000,5.000000,0.000000,4.000000,1.000000,-9.00000,0.000000,3.000000,0.000000,0.190000,0.670000,1.000000
284.0000,5.000000,0.000000,4.000000,0.000000,-10.0000,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
285.0000,5.000000,1.000000,2.000000,2.000000,-3.00000,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
286.0000,5.000000,1.000000,3.000000,2.000000,-9.00000,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
287.0000,5.000000,1.000000,2.000000,3.000000,13.99999,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
288.0000,5.000000,1.000000,1.000000,3.000000,0.999999,0.000000,4.000000,0.000000,0.190000,0.670000,1.000000
289.0000,5.000000,1.000000,2.000000,2.000000,-5.00000,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
290.0000,5.000000,0.000000,4.000000,3.000000,-5.00000,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
291.0000,5.000000,0.000000,4.000000,2.000000,-8.00000,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
292.0000,5.000000,1.000000,2.000000,2.000000,-6.00000,0.000000,4.000000,0.000000,0.190000,0.670000,1.000000
293.0000,5.000000,1.000000,2.000000,0.000000,-9.00000,0.000000,3.000000,0.000000,0.190000,0.670000,1.000000
294.0000,5.000000,0.000000,4.000000,0.000000,-13.0000,0.000000,4.000000,0.000000,0.190000,0.670000,1.000000
295.0000,5.000000,0.000000,4.000000,3.000000,-2.00000,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
296.0000,5.000000,0.000000,4.000000,3.000000,-2.00000,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
297.0000,5.000000,0.000000,4.000000,3.000000,18.00000,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
298.0000,5.000000,0.000000,4.000000,2.000000,17.00000,0.000000,2.000000,0.000000,0.190000,0.670000,1.000000
299.0000,5.000000,1.000000,1.000000,3.000000,-1.00000,0.000000,4.000000,0.000000,0.190000,0.670000,1.000000
300.0000,5.000000,0.000000,4.000000,3.000000,10.99999,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
301.0000,5.000000,0.000000,4.000000,3.000000,12.99999,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
302.0000,5.000000,1.000000,2.000000,0.000000,-10.0000,0.000000,1.000000,0.000000,0.190000,0.670000,1.000000
303.0000,6.000000,1.000000,2.000000,0.000000,-1.00000,1.000000,4.000000,0.000000,0.110000,0.620000,1.000000
304.0000,6.000000,1.000000,2.000000,1.000000,-5.00000,1.000000,4.000000,0.000000,0.110000,0.620000,1.000000
305.0000,6.000000,1.000000,2.000000,0.000000,-8.00000,1.000000,4.000000,0.000000,0.110000,0.620000,1.000000
306.0000,6.000000,1.000000,1.000000,3.000000,-1.00000,1.000000,4.000000,0.000000,0.110000,0.620000,1.000000
307.0000,6.000000,0.000000,4.000000,3.000000,11.99999,1.000000,1.000000,0.000000,0.110000,0.620000,1.000000
308.0000,6.000000,0.000000,4.000000,2.000000,10.99999,1.000000,1.000000,1.000000,0.110000,0.620000,1.000000
309.0000,6.000000,1.000000,2.000000,0.000000,-5.00000,1.000000,4.000000,1.000000,0.110000,0.620000,1.000000
310.0000,6.000000,0.000000,4.000000,3.000000,6.999999,1.000000,1.000000,0.000000,0.110000,0.620000,1.000000
311.0000,6.000000,1.000000,2.000000,3.000000,3.999999,1.000000,4.000000,0.000000,0.110000,0.620000,1.000000
312.0000,6.000000,1.000000,2.000000,2.000000,-0.00000,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
313.0000,6.000000,0.000000,4.000000,2.000000,-6.00000,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
314.0000,6.000000,0.000000,4.000000,3.000000,12.99999,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
315.0000,6.000000,1.000000,2.000000,0.000000,-13.0000,0.000000,3.000000,0.000000,0.110000,0.620000,1.000000
316.0000,6.000000,0.000000,4.000000,3.000000,-5.00000,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
317.0000,6.000000,0.000000,4.000000,3.000000,11.99999,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
318.0000,6.000000,0.000000,4.000000,3.000000,-6.00000,0.000000,4.000000,0.000000,0.110000,0.620000,1.000000
319.0000,6.000000,0.000000,4.000000,3.000000,7.999999,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
320.0000,6.000000,0.000000,4.000000,0.000000,-12.0000,0.000000,2.000000,0.000000,0.110000,0.620000,1.000000
321.0000,6.000000,0.000000,4.000000,0.000000,-12.0000,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
322.0000,6.000000,1.000000,2.000000,1.000000,-1.00000,0.000000,3.000000,0.000000,0.110000,0.620000,1.000000
323.0000,6.000000,0.000000,4.000000,1.000000,-8.00000,0.000000,3.000000,0.000000,0.110000,0.620000,1.000000
324.0000,6.000000,0.000000,4.000000,0.000000,-14.0000,0.000000,4.000000,0.000000,0.110000,0.620000,1.000000
325.0000,6.000000,0.000000,4.000000,1.000000,5.999999,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
326.0000,6.000000,1.000000,1.000000,3.000000,3.999999,0.000000,2.000000,0.000000,0.110000,0.620000,1.000000
327.0000,6.000000,1.000000,3.000000,2.000000,-6.00000,0.000000,3.000000,0.000000,0.110000,0.620000,1.000000
328.0000,6.000000,1.000000,2.000000,2.000000,-1.00000,0.000000,4.000000,0.000000,0.110000,0.620000,1.000000
329.0000,6.000000,0.000000,4.000000,0.000000,-7.00000,0.000000,3.000000,0.000000,0.110000,0.620000,1.000000
330.0000,6.000000,0.000000,4.000000,3.000000,10.99999,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
331.0000,6.000000,0.000000,4.000000,3.000000,-5.00000,0.000000,2.000000,0.000000,0.110000,0.620000,1.000000
332.0000,6.000000,0.000000,4.000000,2.000000,-0.00000,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
333.0000,6.000000,0.000000,4.000000,3.000000,12.99999,0.000000,1.000000,1.000000,0.110000,0.620000,1.000000
334.0000,6.000000,1.000000,3.000000,1.000000,-3.00000,0.000000,3.000000,1.000000,0.110000,0.620000,1.000000
335.0000,6.000000,1.000000,3.000000,0.000000,-13.0000,0.000000,4.000000,0.000000,0.110000,0.620000,1.000000
336.0000,6.000000,0.000000,4.000000,3.000000,10.99999,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
337.0000,6.000000,0.000000,4.000000,0.000000,0.999999,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
338.0000,6.000000,0.000000,4.000000,2.000000,11.99999,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
339.0000,6.000000,1.000000,2.000000,1.000000,-6.00000,0.000000,3.000000,0.000000,0.110000,0.620000,1.000000
340.0000,6.000000,1.000000,1.000000,3.000000,13.99999,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
341.0000,6.000000,0.000000,4.000000,0.000000,-7.00000,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
342.0000,6.000000,1.000000,2.000000,2.000000,-5.00000,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
343.0000,6.000000,0.000000,4.000000,2.000000,-3.00000,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
344.0000,6.000000,0.000000,4.000000,0.000000,-13.0000,0.000000,2.000000,0.000000,0.110000,0.620000,1.000000
345.0000,6.000000,1.000000,1.000000,3.000000,12.99999,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
346.0000,6.000000,1.000000,1.000000,3.000000,17.00000,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
347.0000,6.000000,0.000000,4.000000,0.000000,-10.0000,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
348.0000,6.000000,0.000000,4.000000,0.000000,-12.0000,0.000000,3.000000,0.000000,0.110000,0.620000,1.000000
349.0000,6.000000,0.000000,4.000000,0.000000,-9.00000,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
350.0000,6.000000,0.000000,4.000000,1.000000,-9.00000,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
351.0000,6.000000,0.000000,4.000000,3.000000,18.00000,0.000000,2.000000,0.000000,0.110000,0.620000,1.000000
352.0000,6.000000,0.000000,4.000000,1.000000,-8.00000,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
353.0000,6.000000,0.000000,4.000000,0.000000,-10.0000,0.000000,4.000000,0.000000,0.110000,0.620000,1.000000
354.0000,6.000000,0.000000,4.000000,3.000000,-3.00000,0.000000,4.000000,0.000000,0.110000,0.620000,1.000000
355.0000,6.000000,1.000000,1.000000,3.000000,4.999999,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
356.0000,6.000000,0.000000,4.000000,0.000000,-11.0000,0.000000,3.000000,0.000000,0.110000,0.620000,1.000000
357.0000,6.000000,0.000000,4.000000,0.000000,-11.0000,0.000000,4.000000,0.000000,0.110000,0.620000,1.000000
358.0000,6.000000,0.000000,4.000000,3.000000,18.00000,0.000000,2.000000,0.000000,0.110000,0.620000,1.000000
359.0000,6.000000,1.000000,2.000000,1.000000,-8.00000,0.000000,4.000000,0.000000,0.110000,0.620000,1.000000
360.0000,6.000000,0.000000,4.000000,1.000000,-5.00000,0.000000,2.000000,0.000000,0.110000,0.620000,1.000000
361.0000,6.000000,0.000000,4.000000,1.000000,-10.0000,0.000000,2.000000,0.000000,0.110000,0.620000,1.000000
362.0000,6.000000,1.000000,2.000000,3.000000,-1.00000,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
363.0000,6.000000,0.000000,4.000000,0.000000,-9.00000,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
364.0000,6.000000,0.000000,4.000000,1.000000,7.999999,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
365.0000,6.000000,0.000000,4.000000,1.000000,-6.00000,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
366.0000,6.000000,0.000000,4.000000,2.000000,4.999999,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
367.0000,6.000000,0.000000,4.000000,1.000000,-6.00000,0.000000,3.000000,0.000000,0.110000,0.620000,1.000000
368.0000,6.000000,0.000000,4.000000,0.000000,-13.0000,0.000000,3.000000,0.000000,0.110000,0.620000,1.000000
369.0000,6.000000,0.000000,4.000000,3.000000,15.99999,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
370.0000,6.000000,0.000000,4.000000,3.000000,7.999999,0.000000,2.000000,0.000000,0.110000,0.620000,1.000000
371.0000,6.000000,0.000000,4.000000,3.000000,17.00000,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
372.0000,6.000000,0.000000,4.000000,3.000000,7.999999,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
373.0000,6.000000,0.000000,4.000000,1.000000,-5.00000,0.000000,2.000000,0.000000,0.110000,0.620000,1.000000
374.0000,6.000000,0.000000,4.000000,0.000000,-7.00000,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
375.0000,6.000000,0.000000,4.000000,2.000000,-3.00000,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
376.0000,6.000000,0.000000,4.000000,0.000000,-6.00000,0.000000,4.000000,0.000000,0.110000,0.620000,1.000000
377.0000,6.000000,0.000000,4.000000,3.000000,18.00000,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
378.0000,6.000000,0.000000,4.000000,2.000000,18.00000,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
379.0000,6.000000,0.000000,4.000000,3.000000,4.999999,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
380.0000,6.000000,0.000000,4.000000,3.000000,11.99999,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
381.0000,6.000000,0.000000,4.000000,3.000000,-1.00000,0.000000,3.000000,0.000000,0.110000,0.620000,1.000000
382.0000,6.000000,0.000000,4.000000,2.000000,9.999999,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
383.0000,6.000000,0.000000,4.000000,3.000000,7.999999,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
384.0000,6.000000,0.000000,4.000000,3.000000,-9.00000,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
385.0000,6.000000,0.000000,4.000000,3.000000,-6.00000,0.000000,3.000000,0.000000,0.110000,0.620000,1.000000
386.0000,6.000000,1.000000,3.000000,2.000000,-0.00000,0.000000,3.000000,0.000000,0.110000,0.620000,1.000000
387.0000,6.000000,0.000000,4.000000,3.000000,2.999999,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
388.0000,6.000000,0.000000,4.000000,1.000000,-2.00000,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
389.0000,6.000000,1.000000,3.000000,3.000000,1.999999,0.000000,3.000000,0.000000,0.110000,0.620000,1.000000
390.0000,6.000000,1.000000,3.000000,3.000000,-2.00000,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
391.0000,6.000000,0.000000,4.000000,1.000000,-8.00000,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
392.0000,6.000000,1.000000,2.000000,3.000000,-3.00000,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
393.0000,6.000000,0.000000,4.000000,3.000000,14.99999,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
394.0000,6.000000,0.000000,4.000000,2.000000,-2.00000,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
395.0000,6.000000,1.000000,1.000000,3.000000,9.999999,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
396.0000,6.000000,0.000000,4.000000,0.000000,-8.00000,0.000000,1.000000,0.000000,0.110000,0.620000,1.000000
397.0000,7.000000,0.000000,4.000000,3.000000,0.999999,0.000000,1.000000,0.000000,0.110000,0.740000,1.000000
398.0000,7.000000,0.000000,4.000000,1.000000,-9.00000,0.000000,1.000000,0.000000,0.110000,0.740000,1.000000
399.0000,7.000000,0.000000,4.000000,1.000000,-8.00000,0.000000,1.000000,0.000000,0.110000,0.740000,1.000000
400.0000,7.000000,0.000000,4.000000,0.000000,-14.0000,0.000000,1.000000,0.000000,0.110000,0.740000,1.000000
401.0000,7.000000,0.000000,4.000000,3.000000,-6.00000,0.000000,1.000000,0.000000,0.110000,0.740000,1.000000
402.0000,7.000000,1.000000,1.000000,2.000000,3.999999,0.000000,1.000000,0.000000,0.110000,0.740000,1.000000
403.0000,7.000000,0.000000,4.000000,0.000000,-11.0000,0.000000,1.000000,0.000000,0.110000,0.740000,1.000000
404.0000,7.000000,1.000000,2.000000,3.000000,2.999999,0.000000,1.000000,0.000000,0.110000,0.740000,1.000000
405.0000,7.000000,0.000000,4.000000,3.000000,10.99999,0.000000,1.000000,0.000000,0.110000,0.740000,1.000000
406.0000,7.000000,1.000000,3.000000,0.000000,-8.00000,0.000000,1.000000,0.000000,0.110000,0.740000,1.000000
407.0000,7.000000,0.000000,4.000000,0.000000,-12.0000,0.000000,1.000000,0.000000,0.110000,0.740000,1.000000
408.0000,7.000000,0.000000,4.000000,1.000000,-7.00000,0.000000,1.000000,0.000000,0.110000,0.740000,1.000000
409.0000,7.000000,0.000000,4.000000,3.000000,-1.00000,0.000000,3.000000,0.000000,0.110000,0.740000,1.000000
410.0000,7.000000,1.000000,3.000000,1.000000,-8.00000,0.000000,1.000000,0.000000,0.110000,0.740000,1.000000
411.0000,7.000000,0.000000,4.000000,3.000000,19.00000,0.000000,1.000000,0.000000,0.110000,0.740000,1.000000
412.0000,7.000000,0.000000,4.000000,1.000000,1.999999,0.000000,1.000000,0.000000,0.110000,0.740000,1.000000
413.0000,7.000000,0.000000,4.000000,0.000000,-11.0000,0.000000,1.000000,0.000000,0.110000,0.740000,1.000000
