school	student	normexam	cons	standlrt	girl	schgend	avslrt	schav	vrband
6.00	48.00	1.73	1.00	2.27	1.00	girlsch	0.64	high	vb1
6.00	49.00	1.73	1.00	1.86	1.00	girlsch	0.64	high	vb1
6.00	50.00	0.00	1.00	-0.37	1.00	girlsch	0.64	high	vb2
6.00	51.00	0.97	1.00	-0.21	1.00	girlsch	0.64	high	vb2
6.00	52.00	1.37	1.00	-0.12	1.00	girlsch	0.64	high	vb2
6.00	53.00	1.31	1.00	2.02	1.00	girlsch	0.64	high	vb1
6.00	54.00	0.54	1.00	0.29	1.00	girlsch	0.64	high	vb2
6.00	55.00	1.58	1.00	1.36	1.00	girlsch	0.64	high	vb1
6.00	56.00	-0.70	1.00	0.04	1.00	girlsch	0.64	high	vb2
6.00	57.00	1.24	1.00	1.69	1.00	girlsch	0.64	high	vb1
6.00	58.00	1.18	1.00	0.54	1.00	girlsch	0.64	high	vb2
6.00	59.00	0.40	1.00	0.21	1.00	girlsch	0.64	high	vb2
6.00	60.00	1.73	1.00	1.20	1.00	girlsch	0.64	high	vb1
6.00	61.00	-0.94	1.00	0.29	1.00	girlsch	0.64	high	vb2
6.00	62.00	0.40	1.00	0.37	1.00	girlsch	0.64	high	vb1
6.00	63.00	1.31	1.00	0.62	1.00	girlsch	0.64	high	vb1
6.00	64.00	0.00	1.00	-0.04	1.00	girlsch	0.64	high	vb2
6.00	65.00	1.11	1.00	-0.29	1.00	girlsch	0.64	high	vb2
6.00	66.00	0.90	1.00	0.04	1.00	girlsch	0.64	high	vb2
6.00	67.00	-0.49	1.00	-0.21	1.00	girlsch	0.64	high	vb2
6.00	68.00	0.48	1.00	-0.62	1.00	girlsch	0.64	high	vb2
6.00	69.00	0.82	1.00	0.87	1.00	girlsch	0.64	high	vb1
6.00	70.00	0.68	1.00	0.12	1.00	girlsch	0.64	high	vb2
6.00	71.00	1.81	1.00	1.03	1.00	girlsch	0.64	high	vb1
6.00	72.00	1.51	1.00	1.11	1.00	girlsch	0.64	high	vb1
6.00	73.00	0.97	1.00	0.12	1.00	girlsch	0.64	high	vb2
6.00	74.00	0.33	1.00	-0.37	1.00	girlsch	0.64	high	vb2
6.00	75.00	-0.42	1.00	0.45	1.00	girlsch	0.64	high	vb2
6.00	76.00	0.33	1.00	-0.12	1.00	girlsch	0.64	high	vb2
6.00	77.00	0.33	1.00	1.61	1.00	girlsch	0.64	high	vb1
6.00	78.00	-0.62	1.00	0.54	1.00	girlsch	0.64	high	vb1
6.00	79.00	1.98	1.00	1.11	1.00	girlsch	0.64	high	vb1
6.00	80.00	1.31	1.00	0.29	1.00	girlsch	0.64	high	vb2
7.00	1.00	-2.11	1.00	0.29	1.00	girlsch	-0.03	mid	vb2
7.00	2.00	-0.42	1.00	-2.36	1.00	girlsch	-0.03	mid	vb3
7.00	3.00	0.48	1.00	-0.70	1.00	girlsch	-0.03	mid	vb2
7.00	4.00	0.26	1.00	-0.37	1.00	girlsch	-0.03	mid	vb2
7.00	5.00	-1.34	1.00	-1.12	1.00	girlsch	-0.03	mid	vb3
7.00	6.00	0.75	1.00	0.21	1.00	girlsch	-0.03	mid	vb2
7.00	7.00	-0.42	1.00	0.12	1.00	girlsch	-0.03	mid	vb2
7.00	8.00	0.00	1.00	-0.46	1.00	girlsch	-0.03	mid	vb2
7.00	9.00	0.48	1.00	0.04	1.00	girlsch	-0.03	mid	vb2
7.00	10.00	1.58	1.00	1.03	1.00	girlsch	-0.03	mid	vb1
7.00	11.00	1.66	1.00	-1.03	1.00	girlsch	-0.03	mid	vb3
7.00	12.00	0.90	1.00	-0.12	1.00	girlsch	-0.03	mid	vb2
7.00	13.00	0.97	1.00	0.04	1.00	girlsch	-0.03	mid	vb2
7.00	14.00	1.37	1.00	0.95	1.00	girlsch	-0.03	mid	vb1
7.00	15.00	0.82	1.00	-0.21	1.00	girlsch	-0.03	mid	vb2
7.00	16.00	0.33	1.00	-0.37	1.00	girlsch	-0.03	mid	vb2
7.00	17.00	1.24	1.00	0.45	1.00	girlsch	-0.03	mid	vb1
7.00	18.00	0.00	1.00	0.54	1.00	girlsch	-0.03	mid	vb1
7.00	19.00	-0.49	1.00	-0.54	1.00	girlsch	-0.03	mid	vb2
7.00	20.00	0.90	1.00	-0.21	1.00	girlsch	-0.03	mid	vb2
7.00	21.00	0.54	1.00	-0.29	1.00	girlsch	-0.03	mid	vb2
7.00	22.00	-0.27	1.00	-0.04	1.00	girlsch	-0.03	mid	vb2
7.00	23.00	0.19	1.00	-0.54	1.00	girlsch	-0.03	mid	vb2
7.00	24.00	1.98	1.00	1.69	1.00	girlsch	-0.03	mid	vb1
7.00	25.00	1.31	1.00	-0.12	1.00	girlsch	-0.03	mid	vb2
7.00	26.00	1.73	1.00	-0.29	1.00	girlsch	-0.03	mid	vb2
7.00	27.00	0.48	1.00	-0.70	1.00	girlsch	-0.03	mid	vb2
7.00	28.00	1.11	1.00	-0.21	1.00	girlsch	-0.03	mid	vb2
7.00	29.00	1.24	1.00	2.44	1.00	girlsch	-0.03	mid	vb1
7.00	30.00	0.68	1.00	1.86	1.00	girlsch	-0.03	mid	vb1
7.00	31.00	-0.85	1.00	-0.87	1.00	girlsch	-0.03	mid	vb2
7.00	32.00	0.61	1.00	-0.70	1.00	girlsch	-0.03	mid	vb2
7.00	33.00	-0.56	1.00	-0.04	1.00	girlsch	-0.03	mid	vb2
7.00	34.00	1.44	1.00	1.94	1.00	girlsch	-0.03	mid	vb1
7.00	35.00	0.19	1.00	-0.54	1.00	girlsch	-0.03	mid	vb2
7.00	36.00	0.75	1.00	-0.21	1.00	girlsch	-0.03	mid	vb2
7.00	37.00	0.82	1.00	2.27	1.00	girlsch	-0.03	mid	vb1
7.00	38.00	1.24	1.00	0.04	1.00	girlsch	-0.03	mid	vb2
7.00	39.00	0.33	1.00	0.12	1.00	girlsch	-0.03	mid	vb2
7.00	40.00	0.82	1.00	-0.12	1.00	girlsch	-0.03	mid	vb2
7.00	41.00	1.18	1.00	1.36	1.00	girlsch	-0.03	mid	vb1
7.00	42.00	0.07	1.00	-0.46	1.00	girlsch	-0.03	mid	vb2
7.00	43.00	0.82	1.00	-0.46	1.00	girlsch	-0.03	mid	vb2
7.00	44.00	-0.62	1.00	-0.37	1.00	girlsch	-0.03	mid	vb2
7.00	45.00	1.18	1.00	-1.28	1.00	girlsch	-0.03	mid	vb3
7.00	46.00	-0.62	1.00	-0.29	1.00	girlsch	-0.03	mid	vb2
7.00	47.00	-0.20	1.00	-0.79	1.00	girlsch	-0.03	mid	vb2
7.00	48.00	0.48	1.00	-0.21	1.00	girlsch	-0.03	mid	vb2
7.00	49.00	-0.13	1.00	-0.12	1.00	girlsch	-0.03	mid	vb2
7.00	50.00	0.13	1.00	0.04	1.00	girlsch	-0.03	mid	vb2
7.00	51.00	0.54	1.00	0.12	1.00	girlsch	-0.03	mid	vb2
7.00	52.00	0.48	1.00	0.62	1.00	girlsch	-0.03	mid	vb1
7.00	53.00	0.19	1.00	0.04	1.00	girlsch	-0.03	mid	vb2
7.00	54.00	1.66	1.00	-1.70	1.00	girlsch	-0.03	mid	vb3
7.00	55.00	-1.34	1.00	-0.87	1.00	girlsch	-0.03	mid	vb2
7.00	56.00	0.97	1.00	-0.46	1.00	girlsch	-0.03	mid	vb2
7.00	57.00	0.26	1.00	0.29	1.00	girlsch	-0.03	mid	vb2
7.00	58.00	1.11	1.00	0.78	1.00	girlsch	-0.03	mid	vb1
7.00	59.00	0.33	1.00	-0.12	1.00	girlsch	-0.03	mid	vb2
7.00	60.00	0.26	1.00	-0.95	1.00	girlsch	-0.03	mid	vb2
7.00	61.00	-0.62	1.00	1.20	1.00	girlsch	-0.03	mid	vb1
7.00	62.00	-1.03	1.00	1.03	1.00	girlsch	-0.03	mid	vb1
7.00	63.00	0.97	1.00	1.36	1.00	girlsch	-0.03	mid	vb1
7.00	64.00	1.04	1.00	0.62	1.00	girlsch	-0.03	mid	vb1
7.00	65.00	0.48	1.00	-0.62	1.00	girlsch	-0.03	mid	vb2
7.00	66.00	0.33	1.00	-0.79	1.00	girlsch	-0.03	mid	vb2
7.00	67.00	-0.85	1.00	-1.94	1.00	girlsch	-0.03	mid	vb3
7.00	68.00	1.11	1.00	-0.21	1.00	girlsch	-0.03	mid	vb2
7.00	69.00	-0.06	1.00	-0.46	1.00	girlsch	-0.03	mid	vb2
7.00	70.00	0.82	1.00	0.21	1.00	girlsch	-0.03	mid	vb2
7.00	71.00	0.33	1.00	1.36	1.00	girlsch	-0.03	mid	vb1
7.00	72.00	-0.42	1.00	-0.79	1.00	girlsch	-0.03	mid	vb2
7.00	73.00	-0.20	1.00	2.02	1.00	girlsch	-0.03	mid	vb1
7.00	74.00	-0.20	1.00	-0.95	1.00	girlsch	-0.03	mid	vb2
7.00	75.00	-0.94	1.00	0.29	1.00	girlsch	-0.03	mid	vb2
7.00	76.00	0.97	1.00	0.37	1.00	girlsch	-0.03	mid	vb2
7.00	77.00	0.19	1.00	-0.21	1.00	girlsch	-0.03	mid	vb2
7.00	78.00	-0.34	1.00	-0.70	1.00	girlsch	-0.03	mid	vb2
7.00	79.00	0.33	1.00	-0.70	1.00	girlsch	-0.03	mid	vb2
7.00	80.00	1.51	1.00	-0.29	1.00	girlsch	-0.03	mid	vb2
7.00	81.00	0.19	1.00	0.45	1.00	girlsch	-0.03	mid	vb2
7.00	82.00	0.07	1.00	0.29	1.00	girlsch	-0.03	mid	vb2
7.00	83.00	0.68	1.00	0.54	1.00	girlsch	-0.03	mid	vb1
7.00	84.00	1.04	1.00	-0.37	1.00	girlsch	-0.03	mid	vb2
7.00	85.00	1.51	1.00	-0.04	1.00	girlsch	-0.03	mid	vb2
7.00	86.00	0.48	1.00	0.21	1.00	girlsch	-0.03	mid	vb2
7.00	87.00	-0.78	1.00	-1.03	1.00	girlsch	-0.03	mid	vb2
7.00	88.00	0.33	1.00	-0.46	1.00	girlsch	-0.03	mid	vb2
8.00	1.00	-0.42	1.00	-0.70	1.00	girlsch	-0.04	mid	vb2
8.00	2.00	0.13	1.00	1.61	1.00	girlsch	-0.04	mid	vb1
8.00	3.00	1.37	1.00	0.95	1.00	girlsch	-0.04	mid	vb1
8.00	4.00	0.97	1.00	2.52	1.00	girlsch	-0.04	mid	vb1
8.00	5.00	-1.03	1.00	-0.29	1.00	girlsch	-0.04	mid	vb2
8.00	6.00	-1.12	1.00	-2.27	1.00	girlsch	-0.04	mid	vb3
8.00	7.00	1.90	1.00	0.95	1.00	girlsch	-0.04	mid	vb1
8.00	8.00	0.75	1.00	1.20	1.00	girlsch	-0.04	mid	vb1
8.00	9.00	-1.62	1.00	-1.12	1.00	girlsch	-0.04	mid	vb3
8.00	10.00	-1.12	1.00	-0.79	1.00	girlsch	-0.04	mid	vb2
8.00	11.00	2.31	1.00	1.61	1.00	girlsch	-0.04	mid	vb1
8.00	12.00	0.75	1.00	0.04	1.00	girlsch	-0.04	mid	vb2
8.00	13.00	1.04	1.00	1.28	1.00	girlsch	-0.04	mid	vb1
8.00	14.00	-0.85	1.00	0.12	1.00	girlsch	-0.04	mid	vb2
8.00	15.00	0.07	1.00	-2.19	1.00	girlsch	-0.04	mid	vb3
8.00	16.00	0.82	1.00	0.62	1.00	girlsch	-0.04	mid	vb1
8.00	17.00	-0.56	1.00	-0.95	1.00	girlsch	-0.04	mid	vb2
8.00	18.00	-0.13	1.00	-2.19	1.00	girlsch	-0.04	mid	vb3
8.00	19.00	-0.34	1.00	-1.36	1.00	girlsch	-0.04	mid	vb3
8.00	20.00	-1.34	1.00	-0.04	1.00	girlsch	-0.04	mid	vb2
8.00	21.00	0.75	1.00	-0.37	1.00	girlsch	-0.04	mid	vb2
8.00	22.00	0.00	1.00	-1.20	1.00	girlsch	-0.04	mid	vb3
8.00	23.00	-0.13	1.00	1.94	1.00	girlsch	-0.04	mid	vb1
8.00	24.00	0.07	1.00	0.95	1.00	girlsch	-0.04	mid	vb1
8.00	25.00	0.68	1.00	0.87	1.00	girlsch	-0.04	mid	vb1
8.00	26.00	0.82	1.00	-0.62	1.00	girlsch	-0.04	mid	vb2
8.00	27.00	1.11	1.00	0.29	1.00	girlsch	-0.04	mid	vb2
8.00	28.00	0.19	1.00	0.54	1.00	girlsch	-0.04	mid	vb1
8.00	29.00	-1.44	1.00	-0.46	1.00	girlsch	-0.04	mid	vb2
8.00	30.00	-0.85	1.00	-0.46	1.00	girlsch	-0.04	mid	vb2
8.00	31.00	-0.70	1.00	-0.62	1.00	girlsch	-0.04	mid	vb2
8.00	32.00	-0.85	1.00	-1.03	1.00	girlsch	-0.04	mid	vb2
8.00	33.00	-0.94	1.00	-0.54	1.00	girlsch	-0.04	mid	vb2
8.00	34.00	-0.27	1.00	0.21	1.00	girlsch	-0.04	mid	vb2
8.00	35.00	0.75	1.00	-0.04	1.00	girlsch	-0.04	mid	vb2
8.00	36.00	0.33	1.00	1.03	1.00	girlsch	-0.04	mid	vb1
8.00	37.00	0.26	1.00	-0.46	1.00	girlsch	-0.04	mid	vb2
8.00	38.00	-0.42	1.00	0.29	1.00	girlsch	-0.04	mid	vb2
8.00	39.00	0.54	1.00	0.04	1.00	girlsch	-0.04	mid	vb2
8.00	40.00	-0.13	1.00	-0.70	1.00	girlsch	-0.04	mid	vb2
8.00	41.00	0.97	1.00	0.95	1.00	girlsch	-0.04	mid	vb1
8.00	42.00	0.00	1.00	0.78	1.00	girlsch	-0.04	mid	vb1
8.00	43.00	1.90	1.00	0.78	1.00	girlsch	-0.04	mid	vb1
8.00	44.00	-0.27	1.00	-0.70	1.00	girlsch	-0.04	mid	vb2
8.00	45.00	-1.03	1.00	-1.36	1.00	girlsch	-0.04	mid	vb3
8.00	46.00	-1.62	1.00	-1.20	1.00	girlsch	-0.04	mid	vb3
8.00	47.00	0.97	1.00	0.62	1.00	girlsch	-0.04	mid	vb1
8.00	48.00	-0.13	1.00	-1.45	1.00	girlsch	-0.04	mid	vb3
8.00	49.00	-0.20	1.00	-0.70	1.00	girlsch	-0.04	mid	vb2
8.00	50.00	0.61	1.00	-0.04	1.00	girlsch	-0.04	mid	vb2
8.00	51.00	-1.84	1.00	-0.79	1.00	girlsch	-0.04	mid	vb2
8.00	52.00	-0.42	1.00	2.85	1.00	girlsch	-0.04	mid	vb1
8.00	53.00	-1.03	1.00	-0.62	1.00	girlsch	-0.04	mid	vb2
8.00	54.00	0.54	1.00	-0.70	1.00	girlsch	-0.04	mid	vb2
8.00	55.00	1.81	1.00	0.95	1.00	girlsch	-0.04	mid	vb1
8.00	56.00	0.00	1.00	0.29	1.00	girlsch	-0.04	mid	vb1
8.00	57.00	-1.34	1.00	0.62	1.00	girlsch	-0.04	mid	vb1
8.00	58.00	0.19	1.00	0.12	1.00	girlsch	-0.04	mid	vb2
8.00	59.00	-0.78	1.00	-1.28	1.00	girlsch	-0.04	mid	vb3
8.00	60.00	-0.06	1.00	0.21	1.00	girlsch	-0.04	mid	vb2
8.00	61.00	1.44	1.00	0.12	1.00	girlsch	-0.04	mid	vb2
8.00	62.00	0.33	1.00	-0.37	1.00	girlsch	-0.04	mid	vb2
8.00	63.00	0.19	1.00	-0.37	1.00	girlsch	-0.04	mid	vb2
8.00	64.00	1.81	1.00	-0.21	1.00	girlsch	-0.04	mid	vb2
8.00	65.00	2.53	1.00	2.85	1.00	girlsch	-0.04	mid	vb1
8.00	66.00	0.33	1.00	-0.29	1.00	girlsch	-0.04	mid	vb2
8.00	67.00	-0.42	1.00	-0.62	1.00	girlsch	-0.04	mid	vb2
8.00	68.00	-1.96	1.00	0.87	1.00	girlsch	-0.04	mid	vb1
8.00	69.00	-1.84	1.00	-1.94	1.00	girlsch	-0.04	mid	vb3
8.00	70.00	2.31	1.00	3.02	1.00	girlsch	-0.04	mid	vb1
8.00	71.00	-0.78	1.00	-0.87	1.00	girlsch	-0.04	mid	vb2
8.00	72.00	0.40	1.00	0.29	1.00	girlsch	-0.04	mid	vb2
8.00	73.00	-0.20	1.00	-0.46	1.00	girlsch	-0.04	mid	vb2
8.00	74.00	-0.13	1.00	-0.21	1.00	girlsch	-0.04	mid	vb2
8.00	75.00	-2.11	1.00	0.37	1.00	girlsch	-0.04	mid	vb2
8.00	76.00	0.13	1.00	0.12	1.00	girlsch	-0.04	mid	vb2
8.00	77.00	1.73	1.00	2.02	1.00	girlsch	-0.04	mid	vb1
8.00	78.00	0.07	1.00	-0.04	1.00	girlsch	-0.04	mid	vb2
8.00	79.00	-0.56	1.00	-0.21	1.00	girlsch	-0.04	mid	vb2
8.00	80.00	0.19	1.00	0.12	1.00	girlsch	-0.04	mid	vb2
8.00	81.00	-0.56	1.00	-0.54	1.00	girlsch	-0.04	mid	vb2
8.00	82.00	-1.44	1.00	-2.03	1.00	girlsch	-0.04	mid	vb3
8.00	83.00	-0.49	1.00	1.28	1.00	girlsch	-0.04	mid	vb1
8.00	84.00	-0.49	1.00	-0.29	1.00	girlsch	-0.04	mid	vb2
8.00	85.00	1.66	1.00	1.28	1.00	girlsch	-0.04	mid	vb1
8.00	86.00	-0.56	1.00	-0.54	1.00	girlsch	-0.04	mid	vb2
8.00	87.00	-1.44	1.00	-2.19	1.00	girlsch	-0.04	mid	vb3
8.00	88.00	-0.62	1.00	-1.03	1.00	girlsch	-0.04	mid	vb2
8.00	89.00	-0.94	1.00	1.03	1.00	girlsch	-0.04	mid	vb1
8.00	90.00	-0.34	1.00	0.04	1.00	girlsch	-0.04	mid	vb2
8.00	91.00	1.24	1.00	0.54	1.00	girlsch	-0.04	mid	vb2
8.00	92.00	0.61	1.00	0.62	1.00	girlsch	-0.04	mid	vb1
8.00	93.00	-0.06	1.00	-0.54	1.00	girlsch	-0.04	mid	vb2
8.00	94.00	-2.29	1.00	-2.44	1.00	girlsch	-0.04	mid	vb3
8.00	95.00	0.07	1.00	-0.62	1.00	girlsch	-0.04	mid	vb2
8.00	96.00	-0.49	1.00	0.04	1.00	girlsch	-0.04	mid	vb2
8.00	97.00	-0.70	1.00	-0.46	1.00	girlsch	-0.04	mid	vb2
8.00	98.00	-1.84	1.00	-0.87	1.00	girlsch	-0.04	mid	vb2
8.00	99.00	-1.34	1.00	-0.79	1.00	girlsch	-0.04	mid	vb2
8.00	100.00	0.33	1.00	0.21	1.00	girlsch	-0.04	mid	vb2
8.00	101.00	0.26	1.00	0.21	1.00	girlsch	-0.04	mid	vb2
8.00	102.00	1.31	1.00	0.78	1.00	girlsch	-0.04	mid	vb1
9.00	1.00	-1.53	1.00	0.21	0.00	mixedsch	-0.49	low	vb2
9.00	2.00	-1.12	1.00	0.21	0.00	mixedsch	-0.49	low	vb2
9.00	3.00	-1.34	1.00	-2.93	0.00	mixedsch	-0.49	low	vb3
9.00	4.00	1.58	1.00	-0.70	0.00	mixedsch	-0.49	low	vb2
9.00	5.00	-0.49	1.00	-1.61	0.00	mixedsch	-0.49	low	vb3
9.00	6.00	-0.56	1.00	-0.70	0.00	mixedsch	-0.49	low	vb2
9.00	7.00	-0.70	1.00	-2.19	1.00	mixedsch	-0.49	low	vb3
9.00	8.00	0.40	1.00	0.62	0.00	mixedsch	-0.49	low	vb1
9.00	9.00	-0.94	1.00	-1.61	1.00	mixedsch	-0.49	low	vb3
9.00	10.00	-0.62	1.00	-1.78	0.00	mixedsch	-0.49	low	vb3
9.00	11.00	0.90	1.00	1.03	0.00	mixedsch	-0.49	low	vb1
9.00	12.00	0.07	1.00	0.21	0.00	mixedsch	-0.49	low	vb2
9.00	13.00	0.75	1.00	0.62	1.00	mixedsch	-0.49	low	vb1
9.00	14.00	-0.06	1.00	-0.70	0.00	mixedsch	-0.49	low	vb2
9.00	15.00	-0.62	1.00	-0.79	1.00	mixedsch	-0.49	low	vb2
9.00	16.00	-0.70	1.00	0.54	0.00	mixedsch	-0.49	low	vb1
9.00	17.00	-1.03	1.00	-0.29	0.00	mixedsch	-0.49	low	vb2
9.00	18.00	-0.56	1.00	0.95	1.00	mixedsch	-0.49	low	vb1
9.00	19.00	-0.27	1.00	-1.78	1.00	mixedsch	-0.49	low	vb3
9.00	20.00	-1.34	1.00	-1.36	0.00	mixedsch	-0.49	low	vb3
9.00	21.00	0.48	1.00	0.12	1.00	mixedsch	-0.49	low	vb2
9.00	22.00	-0.27	1.00	-0.12	0.00	mixedsch	-0.49	low	vb2
9.00	23.00	0.54	1.00	-0.04	1.00	mixedsch	-0.49	low	vb2
9.00	24.00	-1.62	1.00	-2.69	0.00	mixedsch	-0.49	low	vb3
9.00	25.00	-2.11	1.00	-2.93	0.00	mixedsch	-0.49	low	vb3
9.00	26.00	-0.13	1.00	0.37	0.00	mixedsch	-0.49	low	vb2
9.00	27.00	0.07	1.00	0.87	0.00	mixedsch	-0.49	low	vb1
9.00	28.00	0.07	1.00	0.87	0.00	mixedsch	-0.49	low	vb1
9.00	29.00	-1.34	1.00	-0.62	1.00	mixedsch	-0.49	low	vb2
9.00	30.00	-1.12	1.00	-0.62	1.00	mixedsch	-0.49	low	vb2
9.00	31.00	-1.53	1.00	-0.46	0.00	mixedsch	-0.49	low	vb2
9.00	32.00	0.48	1.00	1.20	1.00	mixedsch	-0.49	low	vb1
9.00	33.00	-0.20	1.00	-0.79	1.00	mixedsch	-0.49	low	vb2
9.00	34.00	0.00	1.00	0.12	1.00	mixedsch	-0.49	low	vb2
10.00	1.00	0.40	1.00	1.11	0.00	mixedsch	0.19	mid	vb1
10.00	2.00	-0.34	1.00	-0.54	0.00	mixedsch	0.19	mid	vb2
10.00	3.00	0.26	1.00	-1.45	1.00	mixedsch	0.19	mid	vb3
10.00	4.00	-0.42	1.00	-0.37	0.00	mixedsch	0.19	mid	vb2
10.00	5.00	0.13	1.00	0.70	0.00	mixedsch	0.19	mid	vb1
10.00	6.00	-0.34	1.00	-0.37	0.00	mixedsch	0.19	mid	vb2
10.00	7.00	1.58	1.00	0.29	0.00	mixedsch	0.19	mid	vb2
10.00	8.00	0.07	1.00	-0.21	1.00	mixedsch	0.19	mid	vb2
10.00	9.00	0.13	1.00	0.29	1.00	mixedsch	0.19	mid	vb2
10.00	10.00	0.00	1.00	-0.04	0.00	mixedsch	0.19	mid	vb2
10.00	11.00	0.00	1.00	0.54	0.00	mixedsch	0.19	mid	vb1
10.00	12.00	-0.62	1.00	1.03	0.00	mixedsch	0.19	mid	vb1
10.00	13.00	-0.06	1.00	0.70	1.00	mixedsch	0.19	mid	vb1
10.00	14.00	-0.42	1.00	1.11	0.00	mixedsch	0.19	mid	vb1
10.00	15.00	0.13	1.00	-0.04	0.00	mixedsch	0.19	mid	vb2
10.00	16.00	0.00	1.00	0.04	0.00	mixedsch	0.19	mid	vb2
10.00	17.00	-0.42	1.00	0.21	0.00	mixedsch	0.19	mid	vb2
10.00	18.00	-0.94	1.00	0.12	0.00	mixedsch	0.19	mid	vb2
10.00	19.00	-0.13	1.00	0.04	1.00	mixedsch	0.19	mid	vb2
10.00	20.00	-0.27	1.00	0.12	0.00	mixedsch	0.19	mid	vb2
10.00	21.00	-0.34	1.00	0.62	1.00	mixedsch	0.19	mid	vb1
10.00	22.00	-0.94	1.00	-0.46	1.00	mixedsch	0.19	mid	vb2
10.00	23.00	0.40	1.00	0.54	0.00	mixedsch	0.19	mid	vb1
10.00	24.00	-0.62	1.00	1.03	1.00	mixedsch	0.19	mid	vb1
10.00	25.00	-0.62	1.00	-0.21	1.00	mixedsch	0.19	mid	vb2
10.00	26.00	-1.12	1.00	0.62	0.00	mixedsch	0.19	mid	vb1
10.00	27.00	-0.34	1.00	-0.79	0.00	mixedsch	0.19	mid	vb2
10.00	28.00	-0.27	1.00	0.54	0.00	mixedsch	0.19	mid	vb2
10.00	29.00	-0.78	1.00	0.04	1.00	mixedsch	0.19	mid	vb2
10.00	30.00	0.00	1.00	1.86	0.00	mixedsch	0.19	mid	vb1
10.00	31.00	-1.62	1.00	0.54	0.00	mixedsch	0.19	mid	vb1
10.00	32.00	-1.03	1.00	-0.87	1.00	mixedsch	0.19	mid	vb2
10.00	33.00	0.26	1.00	-0.29	1.00	mixedsch	0.19	mid	vb2
10.00	34.00	0.07	1.00	0.12	1.00	mixedsch	0.19	mid	vb2
10.00	35.00	-1.03	1.00	-1.12	0.00	mixedsch	0.19	mid	vb3
10.00	36.00	1.58	1.00	2.02	1.00	mixedsch	0.19	mid	vb1
10.00	37.00	-0.49	1.00	0.04	1.00	mixedsch	0.19	mid	vb2
10.00	38.00	-1.53	1.00	-0.70	0.00	mixedsch	0.19	mid	vb2
10.00	39.00	0.26	1.00	0.95	1.00	mixedsch	0.19	mid	vb1
10.00	40.00	-0.49	1.00	-0.04	0.00	mixedsch	0.19	mid	vb2
10.00	41.00	-1.22	1.00	-0.04	0.00	mixedsch	0.19	mid	vb2
10.00	42.00	-0.13	1.00	1.61	0.00	mixedsch	0.19	mid	vb1
10.00	43.00	-0.27	1.00	0.87	0.00	mixedsch	0.19	mid	vb1
10.00	44.00	0.68	1.00	1.36	1.00	mixedsch	0.19	mid	vb1
10.00	45.00	-1.53	1.00	0.45	0.00	mixedsch	0.19	mid	vb1
10.00	46.00	-0.70	1.00	-0.46	0.00	mixedsch	0.19	mid	vb2
10.00	47.00	-0.06	1.00	-0.29	1.00	mixedsch	0.19	mid	vb2
10.00	48.00	-0.94	1.00	-0.95	0.00	mixedsch	0.19	mid	vb2
10.00	49.00	0.07	1.00	-0.79	0.00	mixedsch	0.19	mid	vb2
10.00	50.00	0.48	1.00	-0.04	1.00	mixedsch	0.19	mid	vb2
11.00	1.00	0.33	1.00	0.45	0.00	boysch	0.64	high	vb2
11.00	2.00	0.00	1.00	-0.62	0.00	boysch	0.64	high	vb2
11.00	3.00	0.54	1.00	1.20	0.00	boysch	0.64	high	vb1
11.00	4.00	0.90	1.00	-0.46	0.00	boysch	0.64	high	vb2
11.00	5.00	1.04	1.00	-0.37	0.00	boysch	0.64	high	vb2
11.00	6.00	1.66	1.00	0.29	0.00	boysch	0.64	high	vb2
11.00	7.00	0.82	1.00	1.69	0.00	boysch	0.64	high	vb1
11.00	8.00	2.04	1.00	1.94	0.00	boysch	0.64	high	vb1
11.00	9.00	0.40	1.00	0.62	0.00	boysch	0.64	high	vb1
11.00	10.00	1.90	1.00	0.70	0.00	boysch	0.64	high	vb1
11.00	11.00	1.31	1.00	1.36	0.00	boysch	0.64	high	vb1
11.00	12.00	0.00	1.00	0.12	0.00	boysch	0.64	high	vb2
11.00	13.00	-1.62	1.00	-1.36	0.00	boysch	0.64	high	vb3
11.00	14.00	0.07	1.00	1.11	0.00	boysch	0.64	high	vb1
11.00	15.00	0.00	1.00	1.94	0.00	boysch	0.64	high	vb1
11.00	16.00	0.07	1.00	-0.12	0.00	boysch	0.64	high	vb2
11.00	17.00	2.20	1.00	1.28	0.00	boysch	0.64	high	vb1
11.00	18.00	-0.62	1.00	0.04	0.00	boysch	0.64	high	vb2
11.00	19.00	2.20	1.00	2.44	0.00	boysch	0.64	high	vb1
11.00	20.00	0.33	1.00	0.04	0.00	boysch	0.64	high	vb2
11.00	21.00	0.68	1.00	0.12	0.00	boysch	0.64	high	vb2
11.00	22.00	0.48	1.00	-0.54	0.00	boysch	0.64	high	vb2
11.00	23.00	1.90	1.00	0.54	0.00	boysch	0.64	high	vb2
11.00	24.00	0.54	1.00	0.62	0.00	boysch	0.64	high	vb1
11.00	25.00	0.33	1.00	0.21	0.00	boysch	0.64	high	vb2
11.00	26.00	0.00	1.00	0.37	0.00	boysch	0.64	high	vb2
11.00	27.00	0.13	1.00	0.54	0.00	boysch	0.64	high	vb2
11.00	28.00	-1.03	1.00	0.62	0.00	boysch	0.64	high	vb1
11.00	29.00	1.73	1.00	1.45	0.00	boysch	0.64	high	vb1
11.00	30.00	0.19	1.00	-1.12	0.00	boysch	0.64	high	vb3
